"Alliance","Conservative","Democratic.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Ind36","Constituency","CV","FPTP","British.National","Green","Kidderminster.Hospital.and.Health.Concern","Labour","Legalise.Cannabis.Alliance","Liberal","Liberal.Democrat","Monster.Raving.Loony","People.s.Justice","Plaid.Cymru","ProLife.Alliance","Scottish.National","Scottish.Socialist","Socialist.Alliance","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind10"
0,0,0,0,0,0,0,0,"Sedgefield","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Selby","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Sevenoaks","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Attercliffe","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Brightside","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Central","Labour","Labour",0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Hallam","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Heeley","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Hillsborough","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sherwood","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Shipley","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Shrewsbury and Atcham","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Shropshire North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Sittingbourne and Sheppey","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Skipton and Ripon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Sleaford and North Hykeham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Slough","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Solihull","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Somerton and Frome","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"South Holland and the Deepings","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"South Ribble","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"South Shields","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southampton Itchen","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southampton Test","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Southend West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southport","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southwark North and Bermondsey","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sparkbrook and Small Heath","Labour","Labour",0,0,0,77.6657348559278,0,0,0,0,22.3342651440721,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Spelthorne","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Albans","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Helens North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Helens South","Socialist.Alliance","Labour",0,0,0,0,0,0,26.5768798321381,0,0,0,0,0,0,73.423120167862,0,0,0,0
0,0,0,0,0,0,0,0,"St. Ives","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stafford","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,0,0,0,0,0,0,0,"Staffordshire Moorlands","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Staffordshire South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stalybridge and Hyde","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stevenage","Labour","Labour",0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stirling","Green","Labour",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stockport","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stockton North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stockton South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent Central","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent North","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Stone","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Stourbridge","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Stratford-on-Avon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Strathkelvin and Bearsden","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Streatham","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stretford and Urmston","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Stroud","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Suffolk Central and North Ipswich","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Suffolk Coastal","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Suffolk South","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Suffolk West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sunderland North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sunderland South","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Surrey East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Surrey Heath","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Surrey South West","Liberal.Democrat","Conservative",0,0,0,0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sussex Mid","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sutton and Cheam","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999996,0,0,0,0,0,0,"Sutton Coldfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swansea East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swansea West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swindon North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swindon South","Labour","Labour",0,0,0,100.000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Tamworth","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Tatton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Taunton","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tayside North","Scottish.National","Scottish.National",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Teignbridge","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Telford","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Tewkesbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Thanet North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Thanet South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"The Wrekin","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Thurrock","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tiverton","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Tonbridge and Malling","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tooting","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Torbay","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Torfaen","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Totnes","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tottenham","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Truro and St. Austell","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Tunbridge Wells","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tweeddale, Ettrick and Lauderdale","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Twickenham","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tyne Bridge","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tynemouth","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tyneside North","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Upminster","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Uxbridge","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Vale of Clwyd","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Vale of Glamorgan","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Vale of York","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Vauxhall","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wakefield","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wallasey","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walsall North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walsall South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walthamstow","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wansbeck","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Wansdyke","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wantage","Liberal.Democrat","Conservative",0,0,0,0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warley","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warrington North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warrington South","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Warwick and Leamington","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warwickshire North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Watford","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Waveney","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wavertree","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Wealden","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Weaver Vale","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Wellingborough","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wells","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Welwyn Hatfield","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wentworth","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"West Bromwich East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"West Bromwich West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"West Ham","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Westbury","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Western Isles","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Westmorland and Lonsdale","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Weston-super-Mare","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wigan","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wiltshire North","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Wimbledon","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Winchester","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Windsor","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wirral South","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Wirral West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Witney","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Woking","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wokingham","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton North East","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton South East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Wolverhampton South West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Woodspring","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worcester","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,100,0,0,0,0,0,0,"Worcestershire Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worcestershire West","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Workington","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worsley","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Worthing East and Shoreham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Worthing West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wrexham","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Wycombe","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wyre Forest","Kidderminster.Hospital.and.Health.Concern","Kidderminster.Hospital.and.Health.Concern",0,0,58.0632668867963,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9367331132037,0
0,0,0,0,0,0,0,0,"Wythenshawe and Sale East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Yeovil","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ynys Môn","Plaid.Cymru","Labour",0,0,0,0,0,0,0,0,0,99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"York","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Yorkshire East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
